,word,depth,close,open
176,van,4,0,1
177,de,5,0,1
178,eieren,5,3,0
179,waren,2,0,0
180,levend,3,0,1
181,geworden,3,2,0
182,en,1,0,0
183,staken,2,0,1
184,de,3,0,1
185,kopjes,3,1,0
186,uit,3,0,1
187,de,4,0,1
188,schalen,4,5,0
189,Vlug,2,0,2
190,wat,2,1,0
191,vlug,2,0,1
192,",",0,0,1
193,zeide,2,0,0
194,zij,2,3,0
195,En,0,0,1
196,nu,1,0,1
197,haastten,1,0,0
198,zich,1,0,0
199,al,3,0,2
200,de,3,1,0
201,kleine,2,0,0
202,eendjes,2,1,0
203,wat,2,0,1
204,zij,3,0,1
205,konden,3,4,0
206,En,0,0,1
207,zij,2,0,2
208,kwamen,2,0,0
209,uit,3,0,1
210,de,4,0,1
211,eieren,4,0,0
212,te,5,0,1
213,voorschijn,5,4,0
214,en,1,0,0
215,keken,2,0,1
216,naar,3,0,1
217,alle,4,0,1
218,kanten,4,0,0
219,onder,5,0,1
220,de,6,0,1
221,groene,6,0,0
222,bladeren,6,7,0
223,En,0,0,1
224,de,2,0,2
225,moeder,2,1,0
226,liet,1,0,0
227,ze,1,0,0
228,kijken,2,0,1
229,zoveel,3,0,1
230,als,4,0,1
231,zij,5,0,1
232,maar,5,0,0
233,wilden,5,6,0
234,Want,0,0,1
235,groen,1,0,1
236,is,1,0,0
237,goed,2,0,1
238,voor,3,0,1
239,de,4,0,1
240,ogen,4,5,0
241,Wat,1,0,2
242,is,2,0,1
243,de,3,0,1
244,wereld,3,1,0
245,toch,2,0,0
246,groot,2,2,0
247,zeiden,1,0,1
248,al,1,0,0
249,de,2,0,1
250,jongen,2,3,0
251,Want,0,0,1
252,nu,1,0,1
253,hadden,1,0,0
254,zij,1,0,0
255,heel,4,0,2
256,wat,4,1,0
257,meer,3,0,0
258,plaats,2,0,1
259,dan,4,0,1
260,in,5,0,1
261,het,6,0,1
262,ei,6,7,0
263,Denk,0,0,1
264,je,0,0,0
265,dat,1,0,1
266,dit,2,0,1
267,de,3,0,1
268,hele,3,0,0
269,wereld,3,1,0
270,is,2,3,0
271,zei,0,0,1
272,de,1,0,1
273,moeder,1,2,0
274,Die,1,0,2
275,strekt,1,0,0
276,zich,1,0,0
277,nog,1,0,0
278,ver,1,0,0
279,aan,2,0,1
280,de,3,0,1
281,anderen,3,3,0
282,kant,1,0,1
283,van,2,0,1
284,het,3,0,1
285,geboomte,3,1,0
286,uit,2,3,0
287,Tot,0,0,1
288,aan,1,0,1
289,de,2,0,1
290,tuin,2,0,0
291,van,3,0,1
292,de,4,0,1
293,pastoor,4,5,0
294,Maar,0,0,1
295,daar,2,0,1
296,ben,1,0,1
297,ik,1,0,0
298,nog,3,0,1
299,nooit,3,1,0
300,geweest,2,3,0
301,Je,0,0,1
302,bent,0,0,0
303,toch,0,0,0
304,allemaal,0,0,0
305,wel,0,0,0
306,bij,1,0,1
307,elkaar,1,2,0
308,vervolgde,1,0,2
309,zij,1,1,0
310,en,0,0,0
311,stond,1,0,1
312,op,1,2,0
313,Nee,0,0,1
314,ik,1,0,1
315,heb,1,0,0
316,ze,1,0,0
317,nog,2,0,1
318,niet,2,1,0
319,allemaal,1,2,0
320,Het,1,0,2
321,grootste,1,0,0
322,ei,1,1,0
323,ligt,0,0,0
324,daar,0,0,0
325,nog,0,1,0
326,Hoe,1,0,2
327,lang,1,1,0
328,zal,1,0,1
329,het,1,0,0
330,nog,2,0,1
331,wel,2,0,0
332,duren,2,0,0
333,eer,3,0,1
334,dat,4,0,1
335,uitkomt,4,5,0
336,Nu,0,0,1
337,begint,0,0,0
338,het,0,0,0
339,mij,2,0,1
340,haast,2,0,0
341,te,1,0,1
342,vervelen,2,3,0
343,En,0,0,1
344,zij,1,0,1
345,ging,1,0,0
346,er,3,0,1
347,weer,2,0,1
348,op,3,1,0
349,zitten,2,3,0
350,Wel,1,0,2
351,zo,1,1,0
352,hoe,1,0,1
353,gaat,2,0,1
354,het,2,3,0
355,vroeg,0,0,1
356,een,1,0,1
357,oude,1,0,0
358,eend,1,0,0
359,die,2,0,1
360,haar,4,0,1
361,eens,4,0,0
362,een,5,0,1
363,bezoek,5,1,0
364,kwam,3,0,1
365,brengen,4,5,0
366,Het,2,0,2
367,duurt,2,0,0
368,geducht,3,0,1
369,lang,3,0,0
370,met,4,0,1
371,dat,5,0,1
372,ene,5,0,0
373,ei,5,4,0
374,zei,2,0,1
375,de,3,0,1
376,eend,3,0,0
377,",",0,0,1
378,die,4,0,1
379,er,6,0,1
380,nu,5,0,1
381,weer,5,0,0
382,op,6,1,0
383,zat,5,6,0
384,Het,0,0,1
385,wil,0,0,0
386,maar,1,0,1
387,niet,1,0,0
388,opengaan,1,2,0
389,Maar,0,0,1
390,kijk,1,0,1
391,eens,1,0,0
392,naar,2,0,1
393,de,3,0,1
394,anderen,3,4,0
395,Zijn,0,0,1
396,dat,0,0,0
397,niet,0,0,0
398,de,1,0,1
399,liefste,1,0,0
400,eendjes,1,0,0
401,die,2,0,1
402,je,3,0,1
403,ooit,5,0,2
404,van,6,0,1
405,je,7,0,1
406,leven,7,3,0
407,gezien,4,1,0
408,hebt,3,4,0
409,Zij,0,0,1
410,lijken,0,0,0
411,allemaal,0,0,0
412,precies,0,0,0
413,op,1,0,1
414,hun,2,0,1
415,vader,2,3,0
416,Maar,0,0,1
417,die,2,0,2
418,ondeugd,2,1,0
419,komt,1,0,0
420,mij,2,0,1
421,niet,3,0,1
422,eens,3,1,0
423,bezoeken,2,3,0
424,Laat,2,0,2
425,mij,2,0,0
426,het,3,0,1
427,ei,3,0,0
428,dat,4,0,1
429,niet,6,0,1
430,wil,5,0,1
431,opengaan,6,4,0
432,",",0,0,1
433,eens,2,0,0
434,zien,2,1,0
435,",",0,0,0
436,zei,2,0,1
437,de,3,0,1
438,oude,3,0,0
439,eend,3,4,0
440,Geloof,1,0,2
441,mij,1,1,0
442,het,1,0,1
443,is,1,0,0
444,een,2,0,1
445,kalkoenenei,2,3,0
446,Ik,1,0,2
447,ben,1,0,0
448,ook,2,0,1
449,eens,2,0,0
450,zo,2,0,0
451,beetgenomen,2,2,0
452,en,0,0,0
453,had,1,0,1
454,toen,1,0,0
455,heel,3,0,2
456,wat,3,1,0
457,werk,2,0,0
458,met,3,0,1
459,mijn,4,0,1
460,jongen,4,5,0
461,Want,0,0,1
462,zij,1,0,1
463,waren,1,0,0
464,bang,2,0,1
465,voor,3,0,1
466,het,4,0,1
467,water,4,5,0
468,Ik,0,0,1
469,kon,0,0,0
470,ze,1,0,1
471,er,2,0,1
472,maar,1,0,0
473,niet,1,0,0
474,in,2,1,0
475,krijgen,1,2,0
476,Hoe,1,0,2
477,ik,1,1,0
478,ook,2,0,2
479,kwakte,2,1,0
480,het,2,0,1
481,hielp,2,0,0
482,mij,2,2,0
483,niemendal,0,1,0
484,Laat,0,0,1
485,mij,0,0,0
486,het,1,0,1
487,ei,1,1,0
488,eens,0,0,0
489,zien,0,1,0
490,Ja,0,0,1
491,dat,1,0,1
492,is,1,0,0
493,een,2,0,1
494,kalkoenenei,2,3,0
495,Laat,0,0,1
496,dat,0,0,0
497,maar,0,0,0
498,liggen,0,1,0
499,En,0,0,1
500,leer,1,0,1
501,je,1,0,0
502,andere,3,0,2
503,kinderen,3,1,0
504,liever,2,0,0
505,zwemmen,2,3,0
506,Ik,1,0,2
507,zal,1,0,0
508,er,4,0,1
509,toch,3,0,1
510,nog,3,0,0
511,een,4,0,1
512,beetje,4,1,0
513,op,4,1,0
514,blijven,2,0,1
515,zitten,3,3,0
516,antwoordde,1,0,1
517,de,2,0,1
518,eend,2,3,0
519,Ik,0,0,1
520,heb,0,0,0
521,er,2,0,1
522,nu,1,0,1
523,al,2,0,1
524,zo,2,0,0
525,lang,2,1,0
526,op,2,1,0
527,gezeten,1,2,0
528,En,0,0,1
529,dus,2,0,1
530,kan,1,0,1
531,ik,1,0,0
532,er,3,0,1
533,nog,2,0,0
534,wel,2,0,0
535,een,4,0,2
536,paar,4,1,0
537,dagen,3,1,0
538,op,3,1,0
539,zitten,2,3,0
540,Je,1,0,2
541,moet,1,0,0
542,het,2,0,1
543,zelf,1,0,0
544,weten,2,2,0
545,hernam,1,0,1
546,de,2,0,1
547,oude,2,0,0
548,eend,2,2,0
549,en,0,0,0
550,ging,1,0,1
551,weg,1,2,0
552,Eindelijk,0,0,1
553,ging,0,0,0
554,het,1,0,1
555,grote,1,0,0
556,ei,1,1,0
557,open,0,1,0
558,Piep,2,0,2
559,piep,2,1,0
560,",",0,0,1
561,zei,1,0,0
562,het,2,0,1
563,jong,2,3,0
564,En,0,0,1
565,kroop,1,0,1
566,er,2,0,1
567,uit,2,3,0
568,Het,0,0,1
569,was,0,0,0
570,een,1,0,1
571,groot,2,0,1
572,en,2,0,0
573,lelijk,2,1,0
574,beest,1,2,0
575,De,1,0,2
576,eend,1,1,0
577,bekeek,0,0,0
578,het,0,0,0
579,eens,0,1,0
580,Wat,1,0,2
581,is,2,0,1
582,dat,2,0,0
583,een,3,0,1
584,verschrikkelijk,4,0,1
585,groot,4,1,0
586,eendje,3,3,0
587,dacht,1,0,1
588,zij,1,2,0
589,Geen,1,0,2
590,van,2,0,1
591,de,3,0,1
592,anderen,3,3,0
593,ziet,0,0,0
594,er,0,0,0
595,zo,0,0,0
596,uit,0,1,0
597,Zou,0,0,1
598,het,0,0,0
599,misschien,1,0,1
600,een,2,0,1
601,kalkoenskuikentje,2,1,0
602,zijn,1,2,0
603,Nu,0,0,1
604,daar,3,0,1
605,zullen,1,0,1
606,we,1,0,0
607,wel,2,0,1
608,gauw,2,0,0
609,achter,3,1,0
610,komen,2,3,0
611,In,1,0,2
612,het,2,0,1
613,water,2,2,0
614,moet,0,0,0
615,het,0,0,0
616,al,1,0,1
617,zou,2,0,1
618,ik,2,0,0
619,het,3,0,1
620,er,3,0,0
621,ook,3,0,0
622,zelf,2,0,0
623,induwen,3,4,0
624,De,1,0,2
625,volgende,1,0,0
626,dag,1,1,0
627,was,0,0,0
628,het,1,0,1
629,mooi,1,0,0
630,heerlijk,1,0,0
631,weer,1,2,0
632,De,1,0,2
633,zon,1,1,0
634,scheen,0,0,0
635,op,1,0,1
636,alle,2,0,1
637,groene,2,0,0
638,bladeren,2,3,0
639,De,1,0,2
640,moeder,1,0,0
641,der,2,0,1
642,eendjes,2,2,0
643,ging,0,0,0
644,met,1,0,1
645,haar,2,0,1
646,hele,2,0,0
647,familie,2,2,0
648,naar,1,0,1
649,de,2,0,1
650,gracht,2,1,0
651,toe,1,2,0
652,Plof,-1,0,0
653,Daar,0,0,1
654,sprong,0,0,0
655,zij,0,0,0
656,in,1,0,1
657,het,2,0,1
658,water,2,3,0
659,Kwak,2,0,2
660,kwak,2,1,0
661,",",0,0,1
662,zeide,2,0,1
663,zij,2,3,0
664,En,0,0,1
665,het,2,0,2
666,ene,2,0,0
667,eendje,2,0,0
668,na,3,0,1
669,het,4,0,1
670,andere,4,3,0
671,plofte,1,0,0
672,er,2,0,1
673,nu,1,0,0
674,ook,1,0,0
675,in,2,3,0
676,Het,2,0,3
677,water,2,1,0
678,spatte,1,1,0
679,hun,0,0,0
680,om,1,0,1
681,de,2,0,1
682,kop,2,3,0
683,En,0,0,1
684,zij,2,0,2
685,doken,2,0,0
686,even,2,0,0
687,onder,2,1,0
688,maar,1,0,0
689,kwamen,2,0,1
690,al,3,0,1
691,spoedig,3,1,0
692,weer,2,0,0
693,boven,2,1,0
694,en,1,0,0
695,zwommen,2,0,1
696,uitmuntend,2,3,0
697,Hun,3,0,3
698,poten,3,1,0
699,gingen,2,1,0
700,van,0,0,1
701,zelf,0,0,0
702,en,0,0,0
703,allen,2,0,1
704,waren,2,0,0
705,zij,2,0,0
706,in,3,0,1
707,het,4,0,1
708,water,4,5,0
709,Zelfs,1,0,2
710,het,1,0,0
711,lelijke,1,0,0
712,grauwe,1,0,0
713,eendje,1,1,0
714,zwom,0,0,0
715,mee,0,1,0
716,Nee,1,0,1
717,het,3,0,2
718,is,3,0,0
719,geen,4,0,1
720,kalkoen,4,2,0
721,",",0,0,1
722,dacht,3,0,1
723,de,4,0,1
724,oude,4,0,0
725,eend,4,5,0
726,Kijk,0,0,1
727,eens,0,0,0
728,hoe,2,0,2
729,ferm,2,1,0
730,hij,2,0,1
731,met,3,0,1
732,zijn,4,0,1
733,poten,4,2,0
734,slaat,2,3,0
735,En,0,0,1
736,hoe,2,0,2
737,recht,2,1,0
738,hij,2,0,1
739,zich,4,0,1
740,weet,2,0,0
741,te,3,0,1
742,houden,4,5,0
743,Het,0,0,1
744,is,0,0,0
745,mijn,1,0,1
746,eigen,1,0,0
747,kind,1,2,0
748,Eigenlijk,0,0,1
749,is,0,0,0
750,hij,0,0,0
751,toch,0,0,0
752,nog,0,0,0
753,zo,1,0,1
754,lelijk,1,1,0
755,niet,0,0,0
756,als,1,0,1
757,men,2,0,1
758,hem,2,0,0
759,maar,2,0,0
760,eens,2,0,0
761,goed,2,0,0
762,bekijkt,2,3,0
763,Kwak,-1,0,0
764,Kwak,-1,0,0
765,Gaat,1,0,2
766,maar,1,0,0
767,met,2,0,1
768,mij,2,1,0
769,mee,1,1,0
770,dan,3,0,2
771,zal,1,0,1
772,ik,1,0,0
773,je,3,0,0
774,in,4,0,1
775,de,5,0,1
776,grote,5,0,0
777,wereld,5,2,0
778,brengen,3,1,0
779,en,2,0,0
780,je,3,0,1
781,in,4,0,1
782,de,5,0,1
783,eendenkooi,5,2,0
784,voorstellen,3,4,0
785,Maar,0,0,1
786,zorgt,1,0,1
787,dat,2,0,1
788,je,3,0,1
789,dicht,3,0,0
790,in,4,0,1
791,mijn,5,0,1
792,nabijheid,5,2,0
793,blijft,3,4,0
794,En,0,0,1
795,neemt,1,0,1
796,je,1,0,0
797,voor,2,0,1
798,de,3,0,1
799,kat,3,2,0
800,in,2,0,1
801,acht,2,3,0
802,En,0,0,1
803,zo,1,0,1
804,begaven,1,0,0
805,zij,1,0,0
806,zich,1,0,0
807,naar,2,0,1
808,de,3,0,1
809,eendenkooi,3,4,0
810,Daarbinnen,0,0,1
811,was,0,0,0
812,een,1,0,1
813,verschrikkelijk,1,0,0
814,rumoer,1,2,0
815,Want,0,0,1
816,daar,1,0,1
817,waren,1,0,0
818,twee,2,0,1
819,families,2,0,0
820,die,3,0,1
821,elkaar,4,0,1
822,het,5,0,1
823,bezit,5,0,0
824,van,6,0,1
825,een,7,0,1
826,palingkop,7,3,0
827,betwistten,4,5,0
828,En,0,0,1
829,eindelijk,1,0,1
830,kreeg,1,0,0
831,de,2,0,1
832,kat,2,1,0
833,die,1,0,0
834,toch,1,2,0
835,Kijk,1,0,1
836,zo,3,0,2
837,gaat,3,0,0
838,het,3,0,0
839,nu,3,0,0
840,in,4,0,1
841,de,5,0,1
842,wereld,5,3,0
843,",",0,0,1
844,zei,3,0,1
845,de,4,0,1
846,moeder,4,0,0
847,der,5,0,1
848,eendjes,5,6,0
849,En,0,0,1
850,zij,2,0,2
851,stak,2,0,0
852,haar,3,0,1
853,snavel,3,1,0
854,al,2,0,0
855,uit,2,1,0
856,want,1,0,0
857,zij,2,0,1
858,wilde,2,0,0
859,de,4,0,2
860,palingkop,4,1,0
861,ook,3,0,0
862,wel,3,0,0
863,hebben,3,4,0
864,Gebruikt,1,0,2
865,je,2,0,1
866,poten,2,1,0
867,nu,1,1,0
868,vervolgde,1,0,1
869,zij,1,2,0
870,Houdt,1,0,2
871,je,2,0,1
872,fatsoen,2,2,0
873,en,0,0,0
874,maakt,1,0,1
875,een,2,0,1
876,buiging,2,0,0
877,voor,3,0,1
878,de,4,0,1
879,oude,4,0,0
880,eend,4,0,0
881,die,5,0,1
882,je,6,0,1
883,daar,6,0,0
884,ziet,6,7,0
885,Dat,0,0,1
886,is,1,0,1
887,de,2,0,1
888,voornaamste,2,1,0
889,van,1,0,0
890,alle,1,2,0
891,Zij,0,0,1
892,is,0,0,0
893,van,1,0,1
894,Spaanse,2,0,1
895,afkomst,2,3,0
896,Daarom,0,0,1
897,is,0,0,0
898,zij,0,0,0
899,zo,1,0,1
900,dik,1,2,0
901,En,2,0,1
902,zie,2,0,2
903,je,2,0,0
904,wel,2,1,0
905,",",0,0,1
906,zij,3,0,1
907,heeft,3,0,0
908,een,4,0,1
909,rood,4,0,0
910,lapje,4,0,0
911,om,5,0,1
912,haar,6,0,1
913,poot,6,7,0
914,Dat,0,0,1
915,is,0,0,0
916,iets,2,0,2
917,heel,3,0,1
918,moois,3,2,0
919,en,1,0,0
920,de,2,0,1
921,grootste,2,0,0
922,onderscheiding,2,0,0
923,die,3,0,1
924,een,6,0,2
925,eend,6,1,0
926,te,6,0,1
927,beurt,6,1,0
928,kan,4,0,1
929,vallen,5,6,0
930,Dat,0,0,1
931,betekent,0,0,0
932,dat,2,0,2
933,men,3,0,1
934,haar,4,0,1
935,niet,4,0,0
936,kwijt,4,0,0
937,wil,3,0,0
938,raken,4,3,0
939,en,1,0,0
940,dat,2,0,1
941,zij,3,0,1
942,door,6,0,3
943,dieren,7,0,1
944,en,7,0,0
945,mensen,7,2,0
946,erkend,5,1,0
947,moet,3,0,0
948,worden,4,5,0
