,Word,logWF
0,Toen,6.8247520681282365
1,hij,4.724433561079115
2,aan,5.562664046125813
3,het,3.7118627352719065
4,kasteel,10.497638530469173
5,kwam,7.644115267142177
6,ging,7.592599934369724
7,het,3.7118627352719065
8,alles,6.372189291133207
9,zoals,7.219884331990601
10,de,3.718642524132941
11,vos,11.788396782650217
12,gezegd,7.813455543945811
13,had,6.162868956563902
14,Hij,4.724433561079115
15,vond,8.217592198940956
16,het,3.7118627352719065
17,vertrek,9.871297006857096
18,waar,5.745020156737641
19,de,3.718642524132941
20,gouden,10.330903150592464
21,vogel,10.341477799713891
22,in,4.730434044235736
23,een,4.0189303733045225
24,houten,11.612117540312225
25,kooi,11.189957553631888
26,zat,7.986632480953354
27,En,4.26959172556336
28,de,3.718642524132941
29,gouden,10.330903150592464
30,kooi,11.189957553631888
31,stond,8.693255402935433
32,ernaast,11.627385012443014
33,De,3.718642524132941
34,drie,7.548718262940142
35,gouden,10.330903150592464
36,appels,11.844138765658451
37,lagen,10.97212609980257
38,verspreid,11.419745647664769
39,in,4.730434044235736
40,de,3.718642524132941
41,kamer,8.197874313816769
42,Maar,4.781224216466304
43,hij,4.724433561079115
44,dacht,7.159945499921001
45,het,3.7118627352719065
46,was,5.239465916128843
47,toch,6.3809414056160225
48,te,4.8479906333667895
49,mal,11.701887539740934
50,om,5.422677041006019
51,die,4.933073683498688
52,mooie,8.269237889514676
53,vogel,10.341477799713891
54,in,4.730434044235736
55,de,3.718642524132941
56,lelijke,10.873311596431408
57,kooi,11.189957553631888
58,te,4.8479906333667895
59,laten,6.645377842692247
60,En,4.26959172556336
61,hij,4.724433561079115
62,deed,7.747037920550697
63,het,3.7118627352719065
64,deurtje,14.597799478012714
65,open,7.993516957388682
66,pakte,10.688780981604866
67,de,3.718642524132941
68,vogel,10.341477799713891
69,en,4.26959172556336
70,zette,10.668919355518145
71,hem,5.599953313438394
72,in,4.730434044235736
73,de,3.718642524132941
74,gouden,10.330903150592464
75,kooi,11.189957553631888
76,Maar,4.781224216466304
77,op,4.819750439675106
78,dat,3.813209089505593
79,moment,8.278290969765152
80,gaf,8.560525394873437
81,de,3.718642524132941
82,vogel,10.341477799713891
83,een,4.0189303733045225
84,doordringende,14.502489298208388
85,kreet,13.434648668207034
86,De,3.718642524132941
87,soldaten,9.869085105933166
