,word,depth,close,open
97,was,1,0,0
98,een,2,0,1
99,berg,2,3,0
100,En,1,0,2
101,dichterbij,2,0,1
102,gekomen,2,2,0
103,zagen,1,0,1
104,zij,1,0,0
105,dat,2,0,1
106,de,4,0,2
107,berg,4,0,0
108,helemaal,5,0,1
109,van,5,0,0
110,zilver,5,2,0
111,was,3,4,0
112,Toen,2,0,2
113,zei,2,0,0
114,de,3,0,1
115,oudste,3,2,0
116,nu,4,0,1
117,heb,3,0,2
118,ik,3,0,0
119,het,5,0,1
120,verlangde,5,0,0
121,geluk,5,1,0
122,gevonden,4,2,0
123,",",0,0,1
124,en,2,0,0
125,heb,3,0,1
126,niets,3,0,0
127,verder,3,0,0
128,nodig,3,4,0
129,Hij,2,0,2
130,nam,2,0,0
131,zoveel,3,0,1
132,zilver,3,0,0
133,van,4,0,1
134,de,5,0,1
135,berg,5,3,0
136,als,3,0,1
137,hij,4,0,1
138,maar,5,0,1
139,dragen,5,1,0
140,kon,4,3,0
141,keerde,2,0,1
142,om,2,1,0
143,",",0,0,1
144,en,1,0,0
145,ging,2,0,1
146,weer,2,0,0
147,naar,3,0,1
148,huis,3,4,0
149,Maar,0,0,1
150,de,3,0,3
151,beide,3,0,0
152,anderen,3,1,0
153,zeiden,2,1,0
154,wij,2,0,1
155,verlangen,2,0,0
156,van,3,0,1
157,het,4,0,1
158,geluk,4,2,0
159,nog,2,0,0
160,iets,3,0,1
161,meer,3,0,0
162,dan,4,0,1
163,enkel,5,0,1
164,zilver,5,6,0
165,En,0,0,1
166,zij,2,0,2
167,raakten,2,0,0
168,het,2,0,0
169,niet,2,0,0
170,aan,2,1,0
171,en,1,0,0
172,gingen,2,0,1
173,verder,2,3,0
174,Toen,2,0,2
175,zij,3,0,1
176,weer,4,0,1
177,een,6,0,2
178,paar,6,1,0
179,dagen,5,1,0
180,gelopen,4,1,0
181,hadden,3,2,0
182,kwamen,1,0,0
183,zij,1,0,0
184,aan,2,0,1
185,een,3,0,1
186,berg,3,0,0
187,",",0,0,1
188,die,4,0,1
189,helemaal,6,0,2
190,van,6,0,0
191,goud,6,1,0
192,was,5,6,0
193,De,2,0,3
194,tweede,2,0,0
195,broeder,2,1,0
196,bleef,1,0,0
197,staan,1,1,0
198,en,0,0,0
199,weifelde,0,1,0
200,Wat,0,0,1
201,zal,1,0,1
202,ik,1,0,0
203,doen,1,2,0
204,dacht,0,0,1
205,hij,0,1,0
206,Zou,2,0,2
207,ik,2,0,0
208,van,4,0,2
209,het,5,0,1
210,goud,5,2,0
211,zoveel,3,0,0
212,nemen,3,2,0
213,dat,0,0,1
214,ik,2,0,1
215,voor,3,0,1
216,mijn,4,0,1
217,leven,4,0,0
218,genoeg,4,4,0
219,heb,0,1,0
220,Of,0,0,1
221,zou,1,0,1
222,ik,1,0,0
223,verder,2,0,1
224,gaan,2,3,0
225,Eindelijk,2,0,2
226,nam,2,0,0
227,hij,2,0,0
228,een,3,0,1
229,besluit,3,2,0
230,vulde,2,0,1
231,zijn,3,0,1
232,zakken,3,1,0
233,met,3,0,1
234,wat,4,0,1
235,er,6,0,2
236,in,6,1,0
237,kon,5,4,0
238,",",0,0,1
239,nam,2,0,1
240,afscheid,3,0,1
241,van,4,0,1
242,zijn,5,0,1
243,broer,5,4,0
244,en,1,0,0
245,ging,2,0,1
246,naar,3,0,1
247,huis,3,4,0
248,Maar,0,0,1
249,de,3,0,3
250,derde,3,1,0
251,sprak,2,1,0
252,Goud,3,0,2
253,en,3,0,0
254,zilver,3,1,0
255,trekken,2,0,0
256,mij,2,0,0
257,niet,2,3,0
258,Ik,0,0,1
259,zie,0,0,0
260,niet,0,0,0
261,af,0,0,0
262,van,1,0,1
263,het,2,0,1
264,geluk,2,3,0
265,Misschien,1,0,1
266,is,0,0,1
267,er,1,0,0
268,voor,2,0,1
269,mij,2,1,0
270,nog,1,0,0
271,iets,1,0,1
272,beters,1,1,0
273,weggelegd,1,2,0
274,Hij,0,0,1
275,trok,0,0,0
276,verder,0,1,0
277,En,1,0,1
278,toen,3,0,2
279,hij,4,0,1
280,drie,6,0,2
281,dagen,6,1,0
282,gelopen,5,1,0
283,had,4,2,0
284,kwam,2,0,0
285,hij,2,0,0
286,bij,3,0,1
287,een,4,0,1
288,bos,4,0,0
289,",",0,0,1
290,nog,5,0,1
291,veel,5,0,0
292,groter,5,0,0
293,dan,6,0,1
294,de,7,0,1
295,vorige,7,8,0
296,Er,0,0,1
297,kwam,0,0,0
298,geen,1,0,1
299,eind,1,1,0
300,aan,0,1,0
301,Hij,1,0,2
302,had,1,0,0
303,niets,4,0,1
304,te,3,0,2
305,eten,4,2,0
306,of,2,0,0
307,te,3,0,1
308,drinken,3,3,0
309,en,0,0,0
310,was,1,0,1
311,op,4,0,2
312,het,5,0,1
313,punt,5,2,0
314,te,2,0,1
315,versmachten,3,4,0
316,Toen,0,0,1
317,klom,0,0,0
318,hij,0,0,0
319,in,1,0,1
320,een,2,0,1
321,hoge,2,0,0
322,boom,2,2,0
323,om,1,0,1
324,te,2,0,1
325,zien,3,0,1
326,waar,4,0,1
327,het,6,0,2
328,bos,6,1,0
329,ophield,5,6,0
330,Maar,0,0,1
331,zover,2,0,2
332,zijn,4,0,2
333,blik,4,1,0
334,ging,3,2,0
335,zag,1,0,0
336,hij,1,0,0
337,niet,1,0,0
338,anders,2,0,1
339,dan,3,0,1
340,boomtoppen,3,4,0
341,Hij,0,0,1
342,kwam,0,0,0
343,weer,0,0,0
344,naar,1,0,1
345,beneden,1,2,0
346,Maar,0,0,1
347,de,3,0,3
348,honger,3,1,0
349,plaagde,2,0,0
350,hem,2,0,0
351,geweldig,2,1,0
352,en,1,0,0
353,hij,3,0,2
354,dacht,3,1,0
355,als,3,0,1
356,ik,4,0,1
357,mij,5,0,1
358,maar,5,0,0
359,eens,5,0,0
360,flink,5,0,0
361,verzadigen,5,1,0
362,kon,4,5,0
363,En,0,0,1
364,daar,1,0,1
365,zag,1,0,0
366,hij,1,0,0
367,opeens,1,0,0
368,onder,2,0,1
369,de,3,0,1
370,boom,3,2,0
371,tot,2,0,1
372,zijn,3,0,1
373,grote,3,0,0
374,verbazing,3,2,0
375,een,2,0,1
376,tafel,2,0,0
377,die,3,0,1
378,rijkelijk,5,0,1
379,bezet,5,0,0
380,was,4,0,1
381,met,6,0,1
382,spijzen,6,7,0
383,Nu,2,0,1
384,is,1,0,2
385,mijn,2,0,1
386,wens,2,1,0
387,toch,2,0,0
388,vervuld,2,0,0
389,geworden,2,2,0
390,dacht,1,0,1
391,hij,1,2,0
392,En,1,0,1
393,zonder,4,0,3
394,te,5,0,1
395,vragen,6,0,1
396,wie,6,3,0
397,het,5,0,2
398,eten,5,0,0
399,gebracht,5,1,0
400,en,4,0,0
401,wie,5,0,1
402,het,7,0,2
403,gekookt,7,1,0
404,had,6,4,0
405,",",0,0,1
406,ging,4,0,2
407,hij,4,0,0
408,naar,5,0,1
409,het,6,0,1
410,tafeltje,6,3,0
411,en,3,0,0
412,at,4,0,1
413,hij,4,0,0
414,tot,5,0,1
415,hij,6,0,1
416,verzadigd,6,0,0
417,was,6,7,0
418,Toen,3,0,3
419,hij,4,0,1
420,klaar,4,0,0
421,was,4,2,0
422,dacht,2,0,0
423,hij,2,1,0
424,Het,2,0,1
425,zou,2,0,0
426,toch,3,0,1
427,jammer,3,0,0
428,zijn,3,0,0
429,",",0,0,1
430,als,4,0,1
431,dat,6,0,2
432,mooie,6,0,0
433,tafellakentje,6,1,0
434,hier,6,0,1
435,in,7,0,1
436,het,8,0,1
437,bos,8,2,0
438,bleef,5,0,0
439,liggen,6,0,0
440,bederven,6,7,0
441,En,0,0,1
442,hij,2,0,2
443,vouwde,2,0,0
444,het,2,0,0
445,netjes,2,0,0
446,op,2,1,0
447,en,1,0,0
448,stak,2,0,1
449,het,2,0,0
450,in,3,0,1
451,zijn,4,0,1
452,zak,4,5,0
453,Daarna,0,0,1
454,ging,0,0,0
455,hij,0,0,0
456,verder,0,1,0
457,En,1,0,1
458,s,5,0,3
459,avonds,5,1,0
460,toen,5,0,1
461,hij,6,0,1
462,weer,6,0,0
463,hongerig,6,0,0
464,werd,6,3,0
465,",",0,0,1
466,wilde,2,0,1
467,hij,2,0,0
468,zijn,4,0,1
469,tafellakentje,4,1,0
470,eens,3,0,0
471,op,4,0,1
472,de,4,0,0
473,proef,4,1,0
474,stellen,3,4,0
475,Hij,3,0,3
476,legde,3,0,0
477,het,3,0,0
478,uit,3,1,0
479,en,2,0,0
480,zeide,2,1,0
481,:,0,0,1
482,nu,2,0,1
483,wens,2,0,0
484,ik,2,0,0
485,",",0,0,0
486,dat,3,0,1
487,je,4,0,1
488,weer,5,0,1
489,eens,5,0,0
490,met,6,0,1
491,lekker,7,0,1
492,eten,7,2,0
493,gedekt,5,1,0
494,wordt,4,5,0
495,En,2,0,2
496,hij,2,1,0
497,had,0,0,1
498,niet,2,0,1
499,uitgesproken,2,1,0
500,of,0,0,0
501,er,2,0,1
502,stonden,2,0,0
503,vele,3,0,1
504,schotels,3,1,0
505,op,2,0,0
506,met,3,0,1
507,het,4,0,1
508,heerlijkste,4,0,0
509,eten,4,2,0
510,",",0,0,0
511,zodat,3,0,1
512,het,4,0,1
513,helemaal,5,0,1
514,vol,5,1,0
515,was,4,5,0
516,Nu,0,0,1
517,merk,0,0,0
518,ik,0,0,0
519,in,2,0,2
520,welke,3,0,1
521,keuken,3,2,0
522,er,3,0,2
523,voor,4,0,1
524,mij,4,1,0
525,gekookt,3,1,0
526,wordt,2,3,0
527,Jij,0,0,1
528,zult,0,0,0
529,mij,1,0,1
530,liever,2,0,1
531,zijn,1,0,0
532,dan,3,0,1
533,een,4,0,1
534,berg,4,0,0
535,zilver,5,0,1
536,of,5,0,0
537,goud,5,6,0
538,Want,0,0,1
539,hij,1,0,1
540,zag,1,0,0
541,wel,1,0,0
542,dat,2,0,1
543,het,3,0,1
544,een,4,0,1
545,tafeltje-dek-je,4,1,0
546,was,3,4,0
547,Maar,0,0,1
548,het,2,0,2
549,tafeltje,2,1,0
550,was,1,0,0
551,hem,1,0,0
552,toch,1,0,0
553,nog,3,0,2
554,niet,3,1,0
555,genoeg,2,0,0
556,om,3,0,1
557,er,6,0,1
558,rustig,6,0,0
559,mee,6,0,0
560,thuis,6,0,0
561,te,4,0,1
562,gaan,5,0,1
563,zitten,6,7,0
564,Hij,0,0,1
565,wou,0,0,0
566,liever,2,0,2
567,nog,2,0,0
568,wat,2,0,0
569,in,3,0,1
570,de,4,0,1
571,wereld,4,2,0
572,rondtrekken,2,1,0
573,en,1,0,0
574,nog,4,0,3
575,meer,4,1,0
576,geluk,3,1,0
577,zoeken,2,3,0
578,Op,1,0,2
579,een,2,0,1
580,avond,2,2,0
581,ontmoette,0,0,0
582,hij,0,0,0
583,in,1,0,1
584,een,2,0,1
585,eenzaam,2,0,0
586,bos,2,2,0
587,een,1,0,1
588,kolenbrander,1,2,0
589,Hij,1,0,2
590,brandde,1,0,0
591,kolen,1,1,0
592,en,0,0,0
593,had,1,0,1
594,aardappelen,1,0,0
595,op,3,0,2
596,het,4,0,1
597,vuur,4,2,0
598,staan,2,3,0
599,Daarmee,1,0,1
600,zou,0,0,1
601,hij,0,0,0
602,zijn,2,0,1
603,maaltijd,2,1,0
604,houden,1,2,0
605,Zo,2,0,2
606,goeden,2,1,0
607,avond,3,0,2
608,zwarte,4,0,1
609,lijster,4,2,0
610,",",0,0,1
611,zei,3,0,1
612,de,4,0,1
613,reiziger,4,5,0
614,Hoe,0,0,1
615,stel,1,0,1
616,je,1,0,0
617,het,1,0,0
618,al,1,0,0
619,in,2,0,1
620,je,3,0,1
621,eenzaamheid,3,4,0
622,De,1,0,2
623,ene,1,0,0
624,dag,1,0,0
625,als,2,0,1
626,de,3,0,1
627,anderen,3,3,0
628,antwoordde,0,0,0
629,de,1,0,1
630,kolenbrander,1,2,0
631,En,0,0,1
632,iedere,1,0,1
633,avond,1,0,0
634,aardappelen,1,2,0
635,Heb,1,0,2
636,je,1,0,0
637,zin,1,1,0
638,dan,2,0,1
639,kun,1,0,1
640,je,1,0,0
641,mijn,3,0,1
642,gast,3,1,0
643,zijn,2,3,0
644,Wel,3,0,3
645,bedankt,3,1,0
646,zei,2,0,0
647,de,3,0,1
648,andere,3,2,0
649,",",0,0,1
650,ik,2,0,1
651,zal,2,0,0
652,je,3,0,1
653,je,4,0,1
654,maal,4,1,0
655,niet,3,0,0
656,afnemen,3,4,0
657,Je,0,0,1
658,hebt,0,0,0
659,niet,1,0,1
660,op,2,0,1
661,een,3,0,1
662,gast,3,2,0
663,gerekend,1,2,0
664,Maar,0,0,1
665,neem,2,0,2
666,je,2,0,0
667,voor,3,0,1
668,lief,3,1,0
669,wat,3,0,1
670,ik,4,0,1
671,heb,4,3,0
672,dan,2,0,1
673,nood,2,0,0
674,ik,2,0,0
675,jou,2,3,0
676,Waar,0,0,1
677,moet,1,0,1
678,dat,1,0,0
679,vandaan,2,0,1
680,komen,2,3,0
681,zei,0,0,1
682,de,1,0,1
683,kolenbrander,1,2,0
684,Ik,0,0,1
685,zie,0,0,0
686,dat,1,0,1
687,je,2,0,1
688,niets,2,0,0
689,bij,3,0,1
690,je,3,1,0
691,hebt,2,3,0
692,En,0,0,1
693,toch,2,0,1
694,zal,1,0,1
695,het,1,0,0
696,een,3,0,1
697,maaltijd,3,1,0
698,zijn,2,0,0
699,zo,4,0,1
700,fijn,3,0,1
701,als,5,0,1
702,je,6,0,1
703,er,7,0,1
704,nog,8,0,1
705,nooit,8,1,0
706,een,7,0,0
707,gegeten,7,1,0
708,hebt,6,7,0
709,Hij,2,0,2
710,haalde,2,0,0
711,het,3,0,1
712,servetje,3,1,0
713,uit,3,0,1
714,zijn,4,0,1
715,ransel,4,3,0
716,legde,2,0,1
717,het,2,0,0
718,uit,2,1,0
719,en,1,0,0
720,zei,2,0,1
721,:,0,0,1
722,tafeltje-dek-je,2,3,0
723,En,2,0,2
724,op,3,0,1
725,eens,3,2,0
726,stond,2,0,1
727,er,4,0,2
728,gezoden,4,1,0
729,en,3,0,0
730,gebraden,3,2,0
731,en,0,0,1
732,zo,3,0,2
733,lekker,3,1,0
734,warm,2,0,0
735,als,3,0,1
736,kwam,4,0,1
737,het,4,0,0
738,pas,4,0,0
739,uit,5,0,1
740,de,6,0,1
741,keuken,6,7,0
742,De,1,0,2
743,kolenbrander,1,1,0
744,zette,0,0,0
745,grote,1,0,1
746,ogen,1,1,0
747,op,0,1,0
748,Hij,1,0,2
749,liet,1,0,0
750,zich,1,0,0
751,niet,1,0,0
752,lang,1,0,0
753,noden,1,1,0
754,maar,0,0,0
755,tastte,1,0,1
756,toe,1,2,0
757,En,0,0,1
758,gedurig,1,0,1
759,gingen,1,0,0
760,er,1,0,0
761,grotere,2,0,1
762,brokken,2,1,0
763,zijn,2,0,1
764,zwarte,2,0,0
765,snoet,2,1,0
766,binnen,1,2,0
767,Toen,3,0,4
768,zij,4,0,1
769,klaar,4,0,0
770,waren,4,2,0
771,monkelde,2,0,0
772,de,3,0,1
773,kolenbrander,3,2,0
774,en,1,0,0
775,zei,1,1,0
776,voor,4,0,2
777,dat,5,0,1
778,kleedje,5,2,0
779,ben,1,0,1
780,ik,1,0,0
781,te,2,0,1
782,vinden,3,4,0
783,Dat,1,0,1
784,was,1,0,0
785,iets,2,0,1
786,voor,2,0,0
787,mij,2,1,0
788,hier,2,0,1
789,in,3,0,1
790,t,4,0,1
791,bos,4,0,0
792,",",0,0,1
793,waar,5,0,1
794,nooit,6,0,1
795,eens,6,0,0
796,iemand,6,0,0
797,iets,7,0,1
798,lekkers,7,1,0
799,voor,7,0,1
800,mij,7,1,0
801,kookt,6,7,0
802,Ik,0,0,1
803,zal,0,0,0
804,je,1,0,1
805,een,2,0,1
806,voorstel,2,1,0
807,doen,1,2,0
808,Wij,0,0,1
809,ruilen,0,1,0
810,Ik,0,0,1
811,heb,0,0,0
812,een,1,0,1
813,soldatenransel,1,2,0
814,Hij,1,0,2
815,is,1,0,0
816,oud,2,0,1
817,en,2,0,0
818,lelijk,2,2,0
819,maar,0,0,0
820,hij,1,0,1
821,heeft,1,0,0
822,een,2,0,1
823,wonderbare,2,0,0
824,kracht,2,3,0
825,Ik,0,0,1
826,gebruik,0,0,0
827,hem,0,0,0
828,toch,0,0,0
829,niet,0,1,0
830,En,0,0,1
831,ik,1,0,1
832,zal,1,0,0
833,hem,2,0,1
834,je,2,0,0
835,geven,2,0,0
836,voor,3,0,1
837,het,4,0,1
838,kleedje,4,5,0
839,Eerst,2,0,1
840,moet,1,0,2
841,ik,1,0,0
842,weten,2,0,0
843,wat,3,0,1
844,het,4,0,1
845,voor,5,0,1
846,wonderbare,6,0,1
847,krachten,6,2,0
848,zijn,4,4,0
849,antwoordde,1,0,1
850,de,2,0,1
851,ander,2,3,0
852,Dat,1,0,1
853,zal,0,0,1
854,ik,0,0,0
855,je,1,0,0
856,zeggen,1,2,0
857,Als,2,0,2
858,je,3,0,1
859,met,4,0,1
860,de,5,0,1
861,hand,5,0,0
862,erop,5,2,0
863,klopt,3,2,0
864,komt,1,0,0
865,er,1,0,0
866,telkens,1,0,0
867,korporaal,2,0,1
868,en,2,0,0
869,zes,3,0,1
870,man,3,2,0
871,",",0,0,1
872,met,2,0,1
873,sabel,3,0,1
874,en,3,0,0
875,geweer,3,4,0
876,En,1,0,2
877,wat,2,0,1
878,je,3,0,1
879,beveelt,3,3,0
880,dat,1,0,1
881,doen,1,0,0
882,ze,1,2,0
883,Nu,1,0,1
884,’,0,0,1
885,t,2,0,1
886,is,2,0,0
887,goed,2,3,0
888,Als,2,0,2
889,t,3,0,1
890,zo,4,0,1
891,zijn,4,1,0
892,moet,3,2,0
893,",",0,0,1
894,dan,3,0,1
895,zullen,2,0,1
896,wij,2,0,0
897,ruilen,3,4,0
898,En,0,0,1
899,hij,2,0,2
900,gaf,2,0,0
901,de,3,0,1
902,kolenbrander,3,1,0
903,het,3,0,1
904,kleedje,3,0,0
905,voor,4,0,1
906,een,5,0,1
907,ransel,5,4,0
908,en,1,0,0
909,nam,2,0,1
910,afscheid,2,3,0
911,Toen,3,0,2
912,hij,4,0,1
913,een,6,0,2
914,eindje,6,1,0
915,gelopen,5,1,0
916,had,4,2,0
917,wou,1,0,2
918,hij,1,0,0
919,de,3,0,1
920,wonderkracht,3,0,0
921,van,4,0,1
922,de,5,0,1
923,ransel,5,3,0
924,wel,2,0,0
925,eens,2,0,0
926,proberen,2,2,0
927,en,0,0,0
928,klopte,1,0,1
929,er,2,0,1
930,op,2,3,0
931,Dadelijk,0,0,1
932,stonden,0,0,0
933,er,0,0,0
934,zeven,1,0,1
935,krijgshelden,1,1,0
936,voor,1,0,1
937,hem,1,2,0
938,En,0,0,1
939,de,3,0,3
940,korporaal,3,1,0
941,vroeg,2,1,0
942,wat,2,0,1
943,verlangt,3,0,1
944,mijn,5,0,2
945,heer,5,1,0
946,en,4,0,0
947,gebieder,4,5,0
948,Marcheer,1,0,2
949,naar,2,0,1
950,de,3,0,1
951,kolenbrander,3,3,0
952,en,0,0,0
953,vraag,1,0,1
954,mijn,2,0,1
955,toverkleedje,2,1,0
956,terug,1,2,0
957,Zij,1,0,2
958,maakten,1,0,0
959,rechtsomkeert,1,1,0
960,en,0,0,0
961,in,2,0,2
962,een,3,0,1
963,ogenblik,3,2,0
964,brachten,1,0,0
965,zij,1,0,0
966,het,2,0,1
967,verlangde,2,3,0
968,Zij,0,0,1
969,hadden,0,0,0
970,het,1,0,1
971,de,2,0,1
972,kolenbrander,2,0,0
973,zonder,3,0,1
974,complimenten,3,2,0
975,afgenomen,1,2,0
976,Hij,1,0,2
977,dankte,1,0,0
978,ze,1,0,0
979,af,1,1,0
980,en,0,0,0
981,ging,1,0,1
982,verder,1,2,0
