,Word,logWF
0,Het,3.7118627352719065
1,arme,9.326596403956248
2,eendje,13.623239838014582
3,had,6.162868956563902
4,het,3.7118627352719065
5,al,6.055786852779963
6,heel,6.869713858302333
7,slecht,8.225247901524568
8,Op,4.819750439675106
9,zekere,10.68178445131503
10,avond,8.61916690972011
11,juist,8.34840355410486
12,toen,6.8247520681282365
13,de,3.718642524132941
14,zon,9.586164683583375
15,in,4.730434044235736
16,haar,5.81721946819243
17,pracht,12.630687121306797
18,onderging,13.419144481671067
19,kwam,7.644115267142177
20,er,4.807225896789326
21,een,4.0189303733045225
22,hele,7.405542177585426
23,troep,10.11479692599883
24,grote,7.630596740387157
25,vogels,10.623741081665115
26,uit,5.886257349589803
27,het,3.7118627352719065
28,bos,9.9757721749582
29,Het,3.7118627352719065
30,eendje,13.623239838014582
31,had,6.162868956563902
32,er,4.807225896789326
33,nooit,6.52902065024107
34,zulke,9.56899687996101
35,mooie,8.269237889514676
36,gezien,7.276511719844653
37,Zij,7.188118058451619
38,waren,7.340549974861074
39,spierwit,14.954474421951446
40,en,4.26959172556336
41,hadden,7.848161067127714
42,lange,9.314595749274725
43,buigzame,16.494919462898597
44,halzen,16.900384571006757
45,Het,3.7118627352719065
46,waren,7.340549974861074
47,zwanen,13.642288032985277
48,Zij,7.188118058451619
49,lieten,10.604196485592144
50,een,4.0189303733045225
51,eigenaardig,12.457733314516442
52,geluid,9.954851927690592
53,horen,7.951084340535936
54,spreidden,16.207237390446814
55,hun,7.186303614987816
56,prachtige,9.716134565213418
57,lange,9.314595749274725
58,vleugels,10.957585195880059
59,uit,5.886257349589803
60,en,4.26959172556336
61,trokken,11.987729685270708
62,uit,5.886257349589803
63,de,3.718642524132941
64,koude,10.827340036906355
65,streken,12.589585445621244
66,naar,5.4154008663952995
67,warmere,14.76031840751049
68,landen,10.133041445741368
69,Zij,7.188118058451619
70,stegen,14.597799478012714
71,zo,5.561931547887086
72,hoog,9.668735837610269
73,zo,5.561931547887086
74,hoog,9.668735837610269
75,dat,3.813209089505593
76,het,3.7118627352719065
77,het,3.7118627352719065
78,lelijke,10.873311596431408
79,jonge,9.456135921510054
80,eendje,13.623239838014582
81,wonderlijk,12.998411901432116
82,te,4.8479906333667895
83,moede,15.801772282338648
84,werd,7.565395894465466
85,Het,3.7118627352719065
86,draaide,11.194936817031497
87,zich,7.2764455910256896
88,als,5.060348409354168
89,een,4.0189303733045225
90,tol,12.493665323742505
91,in,4.730434044235736
92,het,3.7118627352719065
93,water,8.316280674307894
94,rond,8.664228909323635
95,strekte,14.649092772400264
96,zijn,4.832293204174738
97,kop,8.3807942549908
98,hoog,9.668735837610269
99,in,4.730434044235736
100,de,3.718642524132941
101,lucht,9.326853308260809
102,naar,5.4154008663952995
103,de,3.718642524132941
104,zwanen,13.642288032985277
105,uit,5.886257349589803
106,en,4.26959172556336
107,gaf,8.560525394873437
108,zulk,11.866684003979508
109,een,4.0189303733045225
110,luiden,12.524627549346473
111,en,4.26959172556336
112,zonderlingen,15.108625101778705
113,schreeuw,11.087747691438476
114,dat,3.813209089505593
115,het,3.7118627352719065
116,er,4.807225896789326
117,zelf,7.734518689132406
118,van,4.564964900118906
119,schrikte,15.801772282338648
120,Oh,8.021121017134883
121,het,3.7118627352719065
122,kon,7.384436259295477
123,die,4.933073683498688
124,mooie,8.269237889514676
125,gelukkige,10.784492445523727
126,vogels,10.623741081665115
127,niet,3.9995448077236873
128,vergeten,8.375520873286302
129,En,4.26959172556336
130,zodra,9.36776095221797
131,deze,6.367222260866259
132,niet,3.9995448077236873
133,meer,6.196825545589178
134,te,4.8479906333667895
135,zien,6.476749974445576
136,waren,7.340549974861074
137,dook,12.270521772428296
138,het,3.7118627352719065
139,onder,7.677276059752899
140,tot,6.78420792506028
141,op,4.819750439675106
142,de,3.718642524132941
143,grond,9.112795097161083
144,En,4.26959172556336
145,toen,6.8247520681282365
146,het,3.7118627352719065
147,weer,6.779409432012579
148,boven,8.315252396582329
149,kwam,7.644115267142177
150,was,5.239465916128843
151,het,3.7118627352719065
152,als,5.060348409354168
153,buiten,7.919520258417996
154,zichzelf,9.030600668476614
155,Het,3.7118627352719065
156,arme,9.326596403956248
157,beest,9.853737293158005
158,wist,7.427833792552466
159,niet,3.9995448077236873
160,hoe,5.739494827826838
161,die,4.933073683498688
162,vogels,10.623741081665115
163,heetten,13.466397366521612
164,en,4.26959172556336
165,ook,5.891764366979287
166,niet,3.9995448077236873
167,waar,5.745020156737641
168,zij,7.188118058451619
169,naartoe,8.924991807655944
170,vlogen,12.21825334388254
171,Maar,4.781224216466304
172,toch,6.3809414056160225
173,liep,9.547623009295926
174,het,3.7118627352719065
175,er,4.807225896789326
176,hoog,9.668735837610269
177,mee,6.560304759335056
178,zoals,7.219884331990601
179,het,3.7118627352719065
180,nog,5.515076591760519
181,nooit,6.52902065024107
182,ergens,8.265852887173288
183,mee,6.560304759335056
184,gedaan,7.03213567056334
185,had,6.162868956563902
186,Het,3.7118627352719065
187,benijdde,15.108625101778705
188,ze,4.6766119975000535
189,volstrekt,12.814408258455176
190,niet,3.9995448077236873
191,Hoe,5.739494827826838
192,zou,5.988701899926984
193,het,3.7118627352719065
194,hem,5.599953313438394
195,ook,5.891764366979287
196,in,4.730434044235736
197,de,3.718642524132941
198,gedachten,9.48792234926681
199,komen,6.7733335553317335
200,te,4.8479906333667895
201,wensen,10.453871415601785
202,zelf,7.734518689132406
203,zo,5.561931547887086
204,mooi,7.3921643016023495
205,te,4.8479906333667895
206,zijn,4.832293204174738
