,Word,logWF
0,Het,3.7118627352719065
1,was,5.239465916128843
2,heerlijk,9.51360398080843
3,buiten,7.919520258417996
4,op,4.819750439675106
5,het,3.7118627352719065
6,land,8.318340407270906
7,Het,3.7118627352719065
8,was,5.239465916128843
9,zomer,10.056634622000535
10,Het,3.7118627352719065
11,koren,13.550480483732155
12,was,5.239465916128843
13,rijp,11.72423483843293
14,Het,3.7118627352719065
15,hooi,12.757249844615227
16,stond,8.693255402935433
17,op,4.819750439675106
18,de,3.718642524132941
19,groene,10.452286629216214
20,weiden,13.018820773063323
21,aan,5.562664046125813
22,oppers,
23,En,4.26959172556336
24,de,3.718642524132941
25,ooievaar,13.832331635873143
26,liep,9.547623009295926
27,op,4.819750439675106
28,zijn,4.832293204174738
29,lange,9.314595749274725
30,rode,9.795008697941498
31,poten,11.27636706481942
32,en,4.26959172556336
33,praatte,10.89896969304561
34,Egyptisch,13.533088741020286
35,want,7.777455656041546
36,deze,6.367222260866259
37,taal,10.223931031040296
38,had,6.162868956563902
39,hij,4.724433561079115
40,van,4.564964900118906
41,zijn,4.832293204174738
42,moeder,7.33471516041621
43,geleerd,9.330972778556047
44,Rondom,11.863431968593131
45,de,3.718642524132941
46,korenvelden,15.801772282338648
47,en,4.26959172556336
48,de,3.718642524132941
49,weiden,13.018820773063323
50,waren,7.340549974861074
51,uitgestrekte,13.98261383892248
52,bossen,11.278173750044369
53,En,4.26959172556336
54,midden,9.959194515938384
55,in,4.730434044235736
56,de,3.718642524132941
57,bossen,11.278173750044369
58,diepe,11.242646034851965
59,meren,13.060932258413448
60,Ja,5.675808067476016
61,het,3.7118627352719065
62,was,5.239465916128843
63,werkelijk,9.81783600165146
64,heerlijk,9.51360398080843
65,daar,5.988647169882913
66,buiten,7.919520258417996
67,op,4.819750439675106
68,het,3.7118627352719065
69,land,8.318340407270906
70,Door,6.532267177194495
71,de,3.718642524132941
72,glans,13.139184455313197
73,der,9.854172548877607
74,zon,9.586164683583375
75,beschenen,15.984093839132605
76,stond,8.693255402935433
77,daar,5.988647169882913
78,een,4.0189303733045225
79,oud,8.604586460370616
80,kasteel,10.497638530469173
81,dat,3.813209089505593
82,door,6.532267177194495
83,een,4.0189303733045225
84,diepe,11.242646034851965
85,gracht,13.515994307660986
86,omgeven,12.589585445621244
87,was,5.239465916128843
88,En,4.26959172556336
89,van,4.564964900118906
90,de,3.718642524132941
91,muur,9.612481991900749
92,tot,6.78420792506028
93,aan,5.562664046125813
94,het,3.7118627352719065
95,water,8.316280674307894
96,groeide,11.72141396209129
97,dicht,8.60984107023402
98,kreupelhout,14.885481550464496
99,Ter,9.473240437598145
100,midden,9.959194515938384
101,hiervan,10.3351196009714
102,zat,7.986632480953354
103,in,4.730434044235736
104,haar,5.81721946819243
105,nest,11.393022577524015
106,een,4.0189303733045225
107,eend,11.619722139697444
108,die,4.933073683498688
109,haar,5.81721946819243
110,jongen,7.73855190309562
111,moest,7.673629657762483
112,uitbroeden,14.885481550464496
113,Maar,4.781224216466304
114,het,3.7118627352719065
115,begon,9.149769838236349
116,haar,5.81721946819243
117,bijna,8.004275606715893
118,te,4.8479906333667895
119,vervelen,11.834629977689424
120,zo,5.561931547887086
121,lang,7.42384115825592
122,duurde,10.611597074410316
123,het,3.7118627352719065
124,eer,9.503742575777384
125,de,3.718642524132941
126,jongen,7.73855190309562
127,uitkwamen,14.649092772400264
128,Daarbij,10.573341043254779
129,kreeg,8.680116033409236
130,zij,7.188118058451619
131,zelden,11.28179694241379
132,bezoek,9.659734876751294
133,Want,7.777455656041546
134,de,3.718642524132941
135,andere,7.330413627266212
136,eenden,12.582896457470449
137,zwommen,13.855862133283336
138,liever,8.667412780413322
139,in,4.730434044235736
140,de,3.718642524132941
141,gracht,13.515994307660986
142,rond,8.664228909323635
143,dan,5.449616464393709
144,dat,3.813209089505593
145,zij,7.188118058451619
146,eens,6.576937464212015
147,uit,5.886257349589803
148,het,3.7118627352719065
149,water,8.316280674307894
150,kwamen,9.196925523139583
151,om,5.422677041006019
152,met,4.989048824802069
153,haar,5.81721946819243
154,te,4.8479906333667895
155,praten,7.350505241038579
156,Eindelijk,9.05908820674394
157,ging,7.592599934369724
158,het,3.7118627352719065
159,ene,9.237916755806522
160,ei,11.031087657872984
161,na,7.4295663280696775
162,het,3.7118627352719065
163,andere,7.330413627266212
164,open,7.993516957388682
165,Een,4.0189303733045225
166,gepiep,15.028582394105168
167,deed,7.747037920550697
168,zich,7.2764455910256896
