,word,depth,close,open
452,al,4,0,1
453,de,6,0,2
454,nood,6,1,0
455,en,5,0,0
456,de,6,0,1
457,ellende,6,0,0
458,welke,7,0,1
459,het,10,0,2
460,eendje,10,0,0
461,in,11,0,1
462,die,12,0,1
463,strenge,12,0,0
464,winter,12,3,0
465,moest,8,0,1
466,doorstaan,9,5,0
467,",",0,0,1
468,te,3,0,2
469,vertellen,4,2,0
470,",",0,0,0
471,zou,3,0,1
472,te,5,0,2
473,akelig,5,1,0
474,zijn,4,5,0
475,Het,0,0,1
476,lag,0,0,0
477,in,1,0,1
478,het,2,0,1
479,moeras,2,0,0
480,tussen,3,0,1
481,het,4,0,1
482,riet,4,4,0
483,toen,1,0,1
484,de,3,0,2
485,zon,3,1,0
486,weer,4,0,1
487,warm,4,0,0
488,begon,2,0,0
489,te,3,0,1
490,schijnen,4,5,0
491,De,1,0,2
492,leeuweriken,1,1,0
493,zongen,0,1,0
494,Het,0,0,1
495,was,0,0,0
496,lente,1,0,1
497,geworden,1,2,0
498,Nu,1,0,1
499,kon,0,0,1
500,het,1,0,1
501,eendje,1,1,0
502,opeens,1,0,0
503,zijn,2,0,1
504,vleugels,2,1,0
505,uitslaan,1,2,0
506,Deze,1,0,2
507,klapten,1,0,0
508,luider,2,0,1
509,dan,3,0,1
510,vroeger,3,3,0
511,en,0,0,0
512,droegen,1,0,1
513,hem,1,0,0
514,krachtig,1,0,0
515,van,2,0,1
516,daar,2,3,0
517,En,1,0,1
518,voordat,3,0,2
519,het,5,0,2
520,beest,5,1,0
521,het,5,0,1
522,recht,5,1,0
523,wist,4,2,0
524,bevond,2,0,0
525,het,2,0,0
526,zich,2,0,0
527,in,3,0,1
528,een,4,0,1
529,grote,4,0,0
530,tuin,4,0,0
531,",",0,0,1
532,waarin,5,0,1
533,de,8,0,3
534,vlierboomen,8,1,0
535,geurden,7,1,0
536,en,6,0,0
537,hun,8,0,2
538,lange,8,0,0
539,",",0,0,0
540,groene,8,0,0
541,takken,8,1,0
542,tot,8,0,1
543,in,9,0,1
544,het,10,0,1
545,water,10,3,0
546,neerbogen,7,8,0
547,O,0,0,1
548,hier,1,0,1
549,was,1,0,0
550,het,1,0,0
551,zo,2,0,1
552,schoon,2,3,0
553,Zo,0,0,1
554,heerlijk,0,1,0
555,En,0,0,1
556,uit,2,0,2
557,het,3,0,1
558,geboomte,3,2,0
559,kwamen,1,0,0
560,eensklaps,1,0,0
561,drie,2,0,1
562,prachtige,2,0,0
563,witte,2,0,0
564,zwanen,2,1,0
565,te,2,0,1
566,voorschijn,2,3,0
567,Zij,1,0,2
568,klapten,1,0,0
569,met,2,0,1
570,hun,3,0,1
571,vleugels,3,3,0
572,en,0,0,0
573,zwommen,1,0,1
574,fier,1,0,0
575,in,2,0,1
576,het,3,0,1
577,water,3,4,0
578,Het,2,0,3
579,eendje,2,1,0
580,kende,1,0,0
581,die,2,0,1
582,prachtige,2,0,0
583,beesten,2,2,0
584,en,0,0,0
585,werd,1,0,1
586,door,3,0,2
587,een,4,0,1
588,eigenaardige,4,0,0
589,treurigheid,4,2,0
590,aangegrepen,2,3,0
591,Ik,0,0,1
592,zal,0,0,0
593,naar,2,0,2
594,hen,2,0,0
595,toe,2,1,0
596,vliegen,1,2,0
597,Naar,0,0,1
598,die,1,0,1
599,koninklijke,1,0,0
600,vogels,1,2,0
601,Maar,2,0,2
602,zij,4,0,2
603,zullen,4,0,0
604,mij,5,0,1
605,doden,5,0,0
606,omdat,6,0,1
607,ik,8,0,2
608,",",0,0,1
609,die,8,1,0
610,zo,8,0,1
611,lelijk,8,1,0
612,ben,7,4,0
613,",",0,0,0
614,mij,3,2,0
615,in,3,0,2
616,hun,4,0,1
617,nabijheid,4,2,0
618,durf,2,0,0
619,wagen,2,3,0
620,Maar,0,0,1
621,dat,1,0,1
622,doet,1,0,0
623,er,2,0,1
624,niet,1,0,0
625,toe,2,3,0
626,Het,1,0,1
627,is,1,0,0
628,beter,1,0,0
629,door,2,0,1
630,hen,2,1,0
631,gedood,1,0,0
632,",",0,0,1
633,dan,1,0,0
634,door,2,0,1
635,de,3,0,1
636,eenden,3,2,0
637,gebeten,1,0,0
638,",",0,0,0
639,door,2,0,1
640,de,7,0,3
641,kippen,7,1,0
642,gepikt,6,0,0
643,",",0,0,0
644,door,7,0,1
645,de,8,0,1
646,meid,8,0,0
647,",",0,0,0
648,die,9,0,1
649,aan,11,0,2
650,de,12,0,1
651,kippen,12,2,0
652,eten,10,0,0
653,geeft,10,4,0
654,",",0,0,0
655,geschopt,6,1,0
656,te,4,0,2
657,worden,5,2,0
658,en,3,0,0
659,in,6,0,2
660,de,7,0,1
661,winter,7,2,0
662,gebrek,5,0,0
663,te,4,0,1
664,lijden,5,6,0
665,En,0,0,1
