,word,depth,close,open
295,sa,2,0,1
296,route,2,2,0
297,.,0,1,0
298,Mais,1,0,2
299,le,2,0,1
300,petit,3,0,1
301,homme,3,2,0
302,s’,2,0,1
303,était,2,0,0
304,fâché,2,1,0
305,et,2,0,1
306,avait,3,0,1
307,prononcé,3,1,0
308,un,3,0,1
309,vœu,3,0,0
310,malveillant,3,3,0
311,.,0,1,0
312,Le,1,0,2
313,prince,1,1,0
314,arriva,0,0,0
315,dans,1,0,1
316,un,2,0,1
317,ravin,2,2,0
318,;,0,0,0
319,et,1,0,1
320,",",1,0,0
321,plus,3,0,2
322,il,4,0,1
323,allait,4,2,0
324,",",2,0,0
325,plus,2,0,0
326,les,3,0,1
327,montagnes,3,1,0
328,se,3,0,1
329,resserraient,3,3,0
330,.,0,1,0
331,Enfin,0,0,1
332,",",0,0,0
333,la,1,0,1
334,route,1,1,0
335,devint,0,0,0
336,tellement,1,0,1
337,étroite,1,1,0
338,qu’,1,0,1
339,il,2,0,1
340,ne,2,0,0
341,put,2,1,0
342,avancer,2,0,1
343,davantage,2,0,0
344,avec,3,0,1
345,son,4,0,1
346,cheval,4,3,0
347,",",1,0,0
348,et,2,0,1
349,qu’,3,0,1
350,il,4,0,1
351,ne,4,0,0
352,put,4,1,0
353,en,4,0,1
354,descendre,4,0,0
355,non,5,0,1
356,plus,5,5,0
357,;,0,0,0
358,si,2,0,2
359,bien,2,0,0
360,qu’,2,1,0
361,il,2,0,1
362,demeura,2,1,0
363,ainsi,1,0,0
364,emprisonné,1,1,0
365,.,0,1,0
366,Le,1,0,2
367,roi,1,0,0
368,malade,1,0,0
369,l’,1,1,0
370,attendait,0,0,0
371,toujours,0,0,0
372,",",0,0,0
373,mais,1,0,1
374,il,2,0,1
375,ne,2,0,0
376,reparaissait,2,1,0
377,pas,1,1,0
378,.,0,1,0
379,Alors,0,0,1
380,le,1,0,1
381,second,1,0,0
382,fils,1,0,0
383,dit,1,1,0
384,:,0,0,0
385,--,0,0,0
386,Je,1,0,1
387,m’,1,0,0
388,en,1,0,0
389,vais,1,0,0
390,aller,1,1,0
391,à,2,0,2
392,la,2,0,0
393,recherche,2,0,0
394,de,2,1,0
395,cette,2,0,1
396,eau,2,2,0
397,.,0,1,0
398,Et,1,0,2
399,il,2,0,1
400,pensait,2,1,0
401,:,1,0,0
