,word,depth,close,open
390,s’,4,3,0
391,en,2,0,1
392,était,3,0,1
393,détachée,3,1,0
394,",",2,0,0
395,à,4,0,2
396,laquelle,4,1,0
397,tenaient,3,0,0
398,encore,3,0,0
399,les,4,0,1
400,racines,4,0,0
401,d’,5,0,1
402,une,6,0,1
403,grande,6,0,0
404,fleur,6,0,0
405,de,7,0,1
406,les,8,0,1
407,champs,8,0,0
408,fanée,8,5,0
409,et,4,0,1
410,jetée,4,0,0
411,à,5,0,1
412,le,6,0,1
413,rebut,6,6,0
414,.,0,1,0
415,«,0,0,1
416,Emportons,1,0,1
417,-la,1,1,0
418,",",1,0,1
419,dit,1,0,0
420,l’,2,0,1
421,ange,2,2,0
422,;,0,0,0
423,en,1,0,1
424,nous,2,0,1
425,envolant,2,1,0
426,je,3,0,2
427,te,3,0,0
428,dirai,3,1,0
429,pourquoi,2,1,0
430,.,1,1,0
431,»,0,1,0
432,Ils,1,0,2
433,s’,1,0,0
434,élevèrent,1,1,0
435,dans,1,0,1
436,l’,2,0,1
437,air,2,2,0
438,",",0,0,0
439,et,1,0,1
440,l’,3,0,2
441,ange,3,1,0
442,fit,2,0,0
443,ce,3,0,1
444,récit,3,3,0
445,:,0,0,0
446,«,0,0,0
447,Là-bas,0,0,0
448,",",0,0,0
449,dans,1,0,1
450,cette,2,0,1
451,rue,2,0,0
452,sombre,2,2,0
453,",",0,0,0
454,dans,1,0,1
455,une,2,0,1
456,espèce,2,0,0
457,de,3,0,1
458,cave,3,3,0
459,",",0,0,0
460,demeurait,1,0,1
461,un,2,0,1
462,pauvre,3,0,1
463,petit,3,1,0
464,garçon,2,0,0
465,malade,2,2,0
466,.,0,1,0
467,Dès,1,0,2
468,sa,2,0,1
469,plus,2,0,0
470,tendre,2,0,0
471,enfance,2,2,0
472,",",0,0,0
473,il,1,0,1
474,était,1,1,0
475,alité,0,0,0
476,.,0,1,0
477,Parfois,0,0,1
478,",",0,0,0
479,lorsqu’il,0,0,0
480,se,1,0,1
481,sentait,1,1,0
482,mieux,0,0,0
483,",",0,0,0
484,il,2,0,2
485,faisait,2,1,0
486,le,2,0,1
487,tour,2,0,0
488,de,3,0,1
489,la,4,0,1
490,chambre,5,0,1
491,à,6,0,1
492,l’,7,0,1
493,aide,7,0,0
494,de,8,0,1
495,béquilles,8,8,0
496,",",0,0,0
497,et,1,0,1
498,c’,3,0,2
499,était,3,1,0
500,tout,2,2,0
501,.,0,1,0
502,En,2,0,3
503,été,2,1,0
504,",",1,0,0
505,les,2,0,1
506,rayons,2,0,0
507,de,3,0,1
508,le,4,0,1
509,soleil,4,3,0
510,venaient,1,0,0
511,de,2,0,1
512,temps,2,0,0
513,en,2,0,0
514,temps,2,1,0
515,éclairer,2,0,1
516,cette,3,0,1
517,misérable,3,0,0
518,demeure,3,1,0
519,",",2,0,0
520,et,3,0,1
521,alors,3,0,0
522,le,4,0,1
523,petit,4,0,0
524,garçon,4,1,0
525,se,4,0,1
526,réchauffait,4,1,0
527,à,4,0,1
528,le,5,0,1
529,soleil,5,2,0
530,regardait,5,0,2
531,le,6,0,1
532,sang,6,0,0
533,rouge,6,2,0
534,circuler,4,0,0
535,dans,5,0,1
536,ses,6,0,1
537,doigts,6,0,0
538,délicats,6,0,0
539,et,7,0,1
540,diaphanes,7,3,0
541,en,5,0,1
542,disant,5,0,0
543,:,5,0,0
544,«,6,0,1
545,Aujourd’hui,6,0,0
546,",",6,0,0
547,Dieu,6,0,0
548,merci,6,0,0
549,",",6,0,0
550,j’,6,0,0
551,ai,7,0,1
552,pu,7,1,0
553,sortir,6,5,0
554,.,1,1,0
555,»,0,1,0
556,Il,1,0,2
557,ne,1,0,0
558,connaissait,1,1,0
559,la,1,0,1
560,magnifique,1,0,0
561,verdure,1,0,0
562,de,2,0,1
563,la,3,0,1
564,forêt,3,3,0
565,que,0,0,0
566,par,1,0,1
567,une,2,0,1
568,branche,2,0,0
569,de,3,0,1
570,hêtre,3,3,0
571,que,1,0,1
572,le,2,0,1
573,fils,2,0,0
574,de,3,0,1
575,le,4,0,1
576,voisin,4,3,0
577,lui,2,0,1
578,avait,2,0,0
579,apportée,2,2,0
580,.,0,1,0
581,Il,1,0,2
582,tenait,1,1,0
583,cette,1,0,1
584,branche,1,1,0
585,au-dessus,2,0,2
586,de,2,1,0
587,sa,2,0,1
588,tête,2,2,0
589,",",0,0,0
590,et,1,0,1
591,il,2,0,1
592,lui,2,0,0
593,semblait,2,1,0
594,ainsi,1,0,0
595,se,3,0,2
596,reposer,3,1,0
597,sous,3,0,1
598,les,4,0,1
599,grands,4,0,0
600,arbres,4,4,0
601,",",0,0,0
602,ayant,1,0,1
603,le,2,0,1
604,soleil,2,0,0
605,en,3,0,1
606,perspective,3,1,0
607,",",2,0,0
608,et,3,0,1
609,pour,4,0,1
610,musique,4,1,0
611,le,4,0,1
612,chant,4,0,0
613,délicieux,4,0,0
614,de,5,0,1
615,mille,6,0,1
616,petits,6,0,0
617,oiseaux,6,6,0
618,.,0,1,0
619,Un,1,0,2
620,jour,1,0,0
621,de,2,0,1
622,printemps,2,2,0
623,",",0,0,0
624,le,1,0,1
625,fils,1,0,0
626,de,2,0,1
627,le,3,0,1
628,voisin,3,3,0
629,lui,1,0,1
630,apporta,1,1,0
631,aussi,0,0,0
632,quelques,1,0,1
633,fleurs,1,0,0
634,de,2,0,1
635,les,3,0,1
636,champs,3,0,0
637,",",3,0,0
638,dont,4,0,1
639,l’,5,0,1
640,une,5,1,0
641,",",4,0,0
642,par,5,0,1
643,hasard,5,1,0
644,",",4,0,0
645,avait,4,0,0
646,encore,4,0,0
647,ses,5,0,1
648,racines,5,5,0
649,.,0,1,0
650,Elle,1,0,2
651,fut,1,0,0
652,plantée,1,1,0
653,dans,1,0,1
654,un,2,0,1
655,pot,2,2,0
656,",",0,0,0
657,et,1,0,1
658,placée,1,0,0
659,sur,2,0,1
660,la,3,0,1
661,fenêtre,3,3,0
662,",",0,0,0
663,près,2,0,2
664,de,2,1,0
665,le,2,0,1
666,lit,2,2,0
667,.,0,1,0
668,Plantée,1,0,2
669,par,2,0,1
670,une,3,0,1
671,main,3,0,0
672,heureuse,3,3,0
673,",",0,0,0
674,elle,1,0,1
