,word,depth,close,open
287,à,2,0,1
288,descendre,2,0,0
289,graduellement,2,2,0
290,.,0,1,0
291,à,2,0,3
292,le,2,0,0
293,bout,2,0,0
294,de,2,1,0
295,vingt,2,0,1
296,minutes,2,0,0
297,environ,2,2,0
298,",",0,0,0
299,notre,1,0,1
300,première,1,0,0
301,bouée,1,1,0
302,toucha,0,0,0
303,",",0,0,0
304,et,1,0,1
305,",",1,0,0
306,à,3,0,2
307,le,4,0,1
308,plongeon,4,0,0
309,de,5,0,1
310,la,6,0,1
311,seconde,6,4,0
312,",",2,0,0
313,nous,3,0,1
314,restâmes,3,1,0
315,à,3,0,1
316,une,4,0,1
317,élévation,4,0,0
318,fixe,4,4,0
319,.,0,1,0
320,Nous,1,0,2
321,étions,1,1,0
322,tous,1,0,1
323,très-inquiets,1,0,0
324,de,2,0,1
325,vérifier,2,0,0
326,l',3,0,1
327,efficacité,3,0,0
328,de,4,0,1
329,le,5,0,1
330,gouvernail,5,1,0
331,et,5,0,1
332,de,6,0,1
333,la,7,0,1
334,vis,7,7,0
335,",",0,0,0
336,et,1,0,1
337,nous,2,0,1
338,les,2,0,0
339,mîmes,2,1,0
340,immédiatement,2,0,1
341,en,3,0,1
342,réquisition,3,1,0
343,dans,4,0,2
344,le,4,0,0
345,but,4,0,0
346,de,4,1,0
347,déterminer,3,0,0
348,davantage,3,0,0
349,notre,4,0,1
350,route,4,1,0
351,vers,4,0,1
352,l',5,0,1
353,est,5,1,0
354,et,5,0,1
355,de,6,0,1
356,_,7,0,1
357,mettre,7,1,0
358,le,7,0,1
359,cap,7,1,0
360,_,6,0,0
361,sur,7,0,1
362,Paris,7,7,0
363,.,0,1,0
364,à,2,0,3
365,le,2,0,0
366,moyen,2,0,0
367,de,2,1,0
368,le,2,0,1
369,gouvernail,2,2,0
370,",",0,0,0
371,nous,1,0,1
372,effectuâmes,1,1,0
373,à,1,0,1
374,l',1,0,0
375,instant,1,1,0
376,le,1,0,1
377,changement,1,0,0
378,nécessaire,1,0,0
379,de,2,0,1
380,direction,2,2,0
381,",",0,0,0
382,et,1,0,1
383,notre,3,0,2
384,route,3,1,0
385,se,3,0,1
386,trouva,3,1,0
387,presque,2,0,0
388,à,3,0,1
389,angle,4,0,1
390,droit,4,2,0
391,avec,3,0,1
392,le,4,0,1
393,vent,4,4,0
394,;,0,0,0
395,puis,1,0,1
396,nous,3,0,2
397,mîmes,3,1,0
398,en,3,0,1
399,mouvement,3,1,0
400,le,3,0,1
401,ressort,3,0,0
402,de,4,0,1
403,la,5,0,1
404,vis,5,5,0
405,",",0,0,0
406,et,1,0,1
407,nous,2,0,1
408,fûmes,2,1,0
409,ravis,1,0,0
410,de,2,0,1
411,voir,2,0,0
412,qu',3,0,1
413,elle,4,0,1
414,nous,4,0,0
415,portait,4,1,0
416,docilement,3,0,0
417,dans,4,0,1
418,le,5,0,1
419,sens,5,0,0
420,voulu,5,5,0
421,.,0,1,0
422,Là-dessus,0,0,1
423,",",0,0,0
424,nous,1,0,1
425,poussâmes,1,1,0
426,neuf,1,0,1
427,fois,1,1,0
428,un,1,0,1
429,fort,1,0,0
430,vivat,1,1,0
431,",",0,0,0
432,et,1,0,1
433,nous,2,0,1
434,jetâmes,2,1,0
435,à,2,0,1
436,la,3,0,1
437,mer,3,2,0
438,une,2,0,1
439,bouteille,2,0,0
440,qui,3,0,1
441,contenait,3,0,0
442,une,4,0,1
443,bande,4,0,0
444,de,5,0,1
445,parchemin,5,1,0
446,avec,5,0,1
447,le,6,0,1
448,bref,6,0,0
449,compte,6,0,0
450,rendu,7,0,1
451,de,8,0,1
452,le,9,0,1
453,principe,9,0,0
454,de,10,0,1
455,l',11,0,1
456,invention,11,11,0
457,.,0,1,0
458,Toutefois,0,0,1
459,",",0,0,0
460,nous,1,0,1
461,en,1,0,0
462,avions,1,1,0
463,à,1,0,1
464,peine,1,1,0
465,fini,1,0,1
466,avec,2,0,1
467,nos,3,0,1
468,manifestations,3,0,0
469,de,4,0,1
470,triomphe,4,3,0
471,qu',2,0,1
472,il,3,0,1
473,survint,3,1,0
474,un,3,0,1
475,accident,3,0,0
476,imprévu,3,0,0
477,qui,4,0,1
478,n',5,0,1
479,était,5,1,0
480,pas,4,0,0
481,peu,5,0,1
482,propre,5,0,0
483,à,6,0,1
484,nous,7,0,1
485,décourager,7,7,0
486,.,0,1,0
487,La,1,0,2
488,verge,1,0,0
489,d',2,0,1
490,acier,2,1,0
491,qui,2,0,1
492,reliait,2,0,0
493,le,3,0,1
494,levier,3,0,0
495,à,4,0,1
496,le,5,0,1
497,propulseur,5,5,0
498,fut,1,0,1
499,soudainement,1,0,0
500,jetée,1,1,0
501,hors,2,0,2
502,de,2,1,0
503,sa,2,0,1
504,place,2,2,0
505,par,1,0,1
506,le,2,0,1
507,bout,2,0,0
508,qui,3,0,1
509,confinait,3,0,0
510,à,4,0,1
511,la,5,0,1
512,nacelle,5,5,0
513,-LRB-,0,0,0
514,ce,2,0,2
515,fut,2,1,0
516,l',2,0,1
517,effet,2,0,0
518,de,3,0,1
519,l',4,0,1
520,inclinaison,4,0,0
521,de,5,0,1
522,la,6,0,1
523,nacelle,6,4,0
524,par,4,0,2
525,suite,4,0,0
526,de,4,1,0
527,quelque,4,0,1
528,mouvement,4,2,0
529,de,3,0,1
530,l',4,0,1
531,un,4,0,0
532,de,5,0,1
533,les,6,0,1
534,marins,6,0,0
535,que,7,0,1
536,nous,8,0,1
537,avions,8,0,0
538,pris,8,1,0
539,avec,8,0,1
540,nous,8,2,0
541,-RRB-,6,6,0
542,",",0,0,0
543,et,1,0,1
544,",",1,0,0
545,en,2,0,1
546,un,3,0,1
547,instant,3,2,0
548,",",1,0,0
549,se,2,0,1
550,trouva,2,1,0
551,suspendue,2,0,1
552,et,3,0,1
553,dansante,3,2,0
554,hors,3,0,2
555,de,3,1,0
556,notre,3,0,1
557,portée,3,2,0
558,",",1,0,0
559,loin,3,0,2
560,de,3,1,0
561,le,3,0,1
562,pivot,3,0,0
563,de,4,0,1
564,l',5,0,1
565,axe,5,0,0
566,de,6,0,1
567,la,7,0,1
568,vis,7,7,0
569,.,0,1,0
570,Pendant,2,0,3
571,que,2,1,0
572,nous,2,0,1
573,nous,2,0,0
574,efforcions,2,1,0
575,de,2,0,1
576,la,3,0,1
577,rattraper,3,2,0
578,",",1,0,0
579,et,2,0,1
580,que,3,0,1
581,toute,4,0,1
582,notre,4,0,0
583,attention,4,1,0
584,y,4,0,1
585,était,4,0,0
586,absorbée,4,4,0
587,",",0,0,0
588,nous,1,0,1
589,fûmes,1,1,0
590,enveloppés,0,0,0
591,dans,1,0,1
592,un,2,0,1
593,violent,2,0,0
594,courant,2,0,0
595,d',3,0,1
596,air,4,0,1
597,de,4,0,0
598,l',4,0,0
599,est,4,2,0
600,qui,3,0,1
601,nous,4,0,1
602,porta,4,1,0
603,avec,4,0,1
604,une,5,0,1
605,force,5,0,0
606,rapide,6,0,1
607,et,7,0,1
608,croissante,7,2,0
609,de,6,0,1
610,le,7,0,1
611,côté,7,0,0
612,de,8,0,1
613,l',9,0,1
614,Atlantique,9,9,0
615,.,0,1,0
616,Nous,1,0,2
617,nous,1,0,0
618,trouvâmes,1,1,0
619,chassés,1,0,1
620,en,2,0,1
621,mer,2,1,0
622,par,2,0,1
623,une,3,0,1
624,vitesse,3,0,0
625,qui,4,0,1
626,n',5,0,1
627,était,5,1,0
628,certainement,5,0,1
629,pas,5,1,0
630,moins,6,0,2
631,de,6,1,0
632,cinquante,5,0,0
633,ou,6,0,1
634,de,7,0,1
635,soixante,8,0,1
636,milles,8,0,0
637,à,9,0,1
638,l',9,0,0
639,heure,9,9,0
640,",",0,0,0
641,si,2,0,2
642,bien,2,0,0
643,que,2,1,0
644,nous,2,0,1
645,atteignîmes,2,1,0
646,le,2,0,1
647,cap,2,0,0
648,Clear,2,1,0
649,",",1,0,0
650,à,2,0,1
651,quarante,3,0,1
652,milles,3,0,0
653,vers,4,0,1
654,notre,5,0,1
655,nord,5,4,0
656,",",1,0,0
657,avant,3,0,2
658,d',3,1,0
659,avoir,3,0,1
660,pu,3,1,0
661,assurer,3,0,1
662,la,4,0,1
663,verge,4,0,0
664,d',5,0,1
665,acier,5,3,0
666,et,3,0,1
