,Word,logWF
0,De,3.718642524132941
1,gouden,10.330903150592464
2,vogel,10.341477799713891
3,Voor,5.004171442873069
4,lange,9.314595749274725
5,tijden,9.924970643550807
6,was,5.239465916128843
7,er,4.807225896789326
8,een,4.0189303733045225
9,koning,8.884396759979523
10,Hij,4.724433561079115
11,had,6.162868956563902
12,een,4.0189303733045225
13,prachtige,9.716134565213418
14,tuin,10.213899598957152
15,achter,7.654725318906221
16,zijn,4.832293204174738
17,paleis,11.072910624008008
18,En,4.26959172556336
19,daarin,10.55299536135075
20,stond,8.693255402935433
21,een,4.0189303733045225
22,boom,9.8594104482384
23,die,4.933073683498688
24,gouden,10.330903150592464
25,appelen,14.703159993670539
26,droeg,10.374622043947644
27,Toen,6.8247520681282365
28,de,3.718642524132941
29,appelen,14.703159993670539
30,rijpten,17.593531751566704
31,werden,9.166482110003434
32,zij,7.188118058451619
33,geteld,11.794439097106178
34,Maar,4.781224216466304
35,de,3.718642524132941
36,volgende,8.158209519002673
37,morgen,7.766709283966062
38,ontbrak,12.59631947780259
39,er,4.807225896789326
40,al,6.055786852779963
41,een,4.0189303733045225
42,Het,3.7118627352719065
43,werd,7.565395894465466
44,de,3.718642524132941
45,koning,8.884396759979523
46,gemeld,11.529746542879096
47,En,4.26959172556336
48,hij,4.724433561079115
49,beval,12.530936718539738
50,dat,3.813209089505593
51,er,4.807225896789326
52,alle,7.52652327170034
53,nachten,10.999118291816927
54,onder,7.677276059752899
55,de,3.718642524132941
56,boom,9.8594104482384
57,zou,5.988701899926984
58,gewaakt,15.108625101778705
59,worden,6.840000112975348
60,De,3.718642524132941
61,koning,8.884396759979523
62,had,6.162868956563902
63,drie,7.548718262940142
64,zonen,11.157381383197276
65,De,3.718642524132941
66,oudste,11.102808217064197
67,zond,12.537285946218397
68,hij,4.724433561079115
69,uit,5.886257349589803
70,om,5.422677041006019
71,bij,6.005183464950616
72,de,3.718642524132941
73,boom,9.8594104482384
74,te,4.8479906333667895
75,waken,12.569651230720428
76,toen,6.8247520681282365
77,de,3.718642524132941
78,nacht,8.495240883399145
79,aanbrak,15.647621602511391
80,Maar,4.781224216466304
81,toen,6.8247520681282365
82,het,3.7118627352719065
83,middernacht,10.760500018780505
84,was,5.239465916128843
85,kon,7.384436259295477
86,hij,4.724433561079115
87,zich,7.2764455910256896
88,niet,3.9995448077236873
89,meer,6.196825545589178
90,verweren,14.067171226950544
91,tegen,6.876495192618336
92,de,3.718642524132941
93,slaap,9.089018613307843
94,En,4.26959172556336
95,’,
96,s,9.779940198614272
97,morgens,12.930092657454637
98,miste,11.110424400109506
99,men,9.064607637274769
100,weer,6.779409432012579
101,een,4.0189303733045225
102,appel,11.49321279954664
103,De,3.718642524132941
104,nacht,8.495240883399145
105,daarop,10.722440456956159
106,moest,7.673629657762483
107,de,3.718642524132941
108,tweede,8.94935354839598
109,zoon,7.9627719797005465
110,waken,12.569651230720428
111,Maar,4.781224216466304
112,hem,5.599953313438394
113,ging,7.592599934369724
114,het,3.7118627352719065
115,niet,3.9995448077236873
116,beter,7.277967661334759
117,Om,5.422677041006019
118,twaalf,9.976263937938358
119,uur,7.961328125672721
120,te,4.8479906333667895
121,middernacht,10.760500018780505
122,sliep,10.539082093433764
123,hij,4.724433561079115
124,in,4.730434044235736
125,En,4.26959172556336
126,’,
127,s,9.779940198614272
128,morgens,12.930092657454637
129,ontbrak,12.59631947780259
130,er,4.807225896789326
131,een,4.0189303733045225
132,appel,11.49321279954664
133,Nu,5.7797612276184145
134,kwam,7.644115267142177
135,de,3.718642524132941
136,beurt,10.08036820633263
137,aan,5.562664046125813
138,de,3.718642524132941
139,derde,9.478309779004377
140,zoon,7.9627719797005465
141,En,4.26959172556336
142,hij,4.724433561079115
143,was,5.239465916128843
144,ook,5.891764366979287
145,bereid,9.926373496247557
146,Maar,4.781224216466304
147,de,3.718642524132941
148,koning,8.884396759979523
149,had,6.162868956563902
150,niet,3.9995448077236873
151,veel,6.762971798791745
152,verwachting,12.036703689867167
153,van,4.564964900118906
154,hem,5.599953313438394
155,en,4.26959172556336
156,meende,10.940668722213358
157,dat,3.813209089505593
158,hij,4.724433561079115
159,nog,5.515076591760519
160,minder,9.017503774429574
161,zou,5.988701899926984
162,uitrichten,13.904652297452769
163,dan,5.449616464393709
164,zijn,4.832293204174738
165,broers,10.328102028312752
166,Maar,4.781224216466304
167,hij,4.724433561079115
168,gaf,8.560525394873437
169,hem,5.599953313438394
170,toch,6.3809414056160225
171,verlof,11.415587637516104
172,te,4.8479906333667895
173,gaan,5.933040094148387
174,De,3.718642524132941
175,jongeling,13.955945591840319
176,legde,11.31313591260651
177,zich,7.2764455910256896
178,onder,7.677276059752899
179,de,3.718642524132941
180,boom,9.8594104482384
181,en,4.26959172556336
182,bleef,9.617623391401168
183,waken,12.569651230720428
184,Hij,4.724433561079115
185,liet,8.684161346369239
186,de,3.718642524132941
187,slaap,9.089018613307843
188,niet,3.9995448077236873
189,over,5.913686057045352
190,zich,7.2764455910256896
191,baas,8.69625963843272
192,worden,6.840000112975348
193,Toen,6.8247520681282365
194,het,3.7118627352719065
195,twaalf,9.976263937938358
196,uur,7.961328125672721
197,sloeg,9.936721660086327
