,Word,logWF
0,Goddank,11.363050303988222
1,zei,6.658016968673825
2,het,3.7118627352719065
3,eendje,13.623239838014582
4,met,4.989048824802069
5,een,4.0189303733045225
6,zucht,12.85733330317221
7,Ik,3.2218043182888296
8,ben,5.211964969793487
9,zo,5.561931547887086
10,lelijk,10.440480116629226
11,dat,3.813209089505593
12,de,3.718642524132941
13,hond,8.687680570358683
14,mij,5.975372779003833
15,zelfs,7.856689276439523
16,niet,3.9995448077236873
17,wil,5.527577862062109
18,bijten,11.045312648804332
19,En,4.26959172556336
20,zo,5.561931547887086
21,bleef,9.617623391401168
22,het,3.7118627352719065
23,roerloos,15.028582394105168
24,liggen,8.543360131743343
25,terwijl,8.663566876859864
26,de,3.718642524132941
27,hagel,13.515994307660986
28,door,6.532267177194495
29,het,3.7118627352719065
30,riet,13.955945591840319
31,snorde,17.593531751566704
32,en,4.26959172556336
33,er,4.807225896789326
34,schot,10.317667151020173
35,op,4.819750439675106
36,schot,10.317667151020173
37,knalde,13.039654859966163
38,Eerst,7.931733667631884
39,laat,6.198376822330984
40,op,4.819750439675106
41,de,3.718642524132941
42,dag,7.071970841523585
43,werd,7.565395894465466
44,het,3.7118627352719065
45,stil,8.735305312201692
46,Maar,4.781224216466304
47,het,3.7118627352719065
48,arme,9.326596403956248
49,eendje,13.623239838014582
50,durfde,11.534408555984907
51,nog,5.515076591760519
52,niet,3.9995448077236873
53,opstaan,10.086390671839096
54,Het,3.7118627352719065
55,wachtte,10.855379256970748
56,nog,5.515076591760519
57,verscheidene,12.487586277666123
58,uren,10.132466237212421
59,voordat,8.53192343339092
60,het,3.7118627352719065
61,omkeek,14.820943029326925
62,En,4.26959172556336
63,toen,6.8247520681282365
64,snelde,14.703159993670539
65,het,3.7118627352719065
66,uit,5.886257349589803
67,het,3.7118627352719065
68,moeras,11.539092405297335
69,weg,6.514594333637879
70,zo,5.561931547887086
71,vlug,9.943363050721704
72,als,5.060348409354168
73,het,3.7118627352719065
74,maar,4.781224216466304
75,kon,7.384436259295477
76,Het,3.7118627352719065
77,liep,9.547623009295926
78,over,5.913686057045352
79,veld,11.045312648804332
80,en,4.26959172556336
81,weide,13.586198566334234
82,Maar,4.781224216466304
83,er,4.807225896789326
84,woei,16.207237390446814
85,zulk,11.866684003979508
86,een,4.0189303733045225
87,hevige,12.623718451990703
88,storm,10.427265777433067
89,dat,3.813209089505593
90,het,3.7118627352719065
91,werk,7.293081803414162
92,had,6.162868956563902
93,om,5.422677041006019
94,op,4.819750439675106
95,zijn,4.832293204174738
96,poten,11.27636706481942
97,te,4.8479906333667895
98,blijven,7.566367454336979
99,staan,7.771091577883899
100,Tegen,6.876495192618336
101,de,3.718642524132941
102,avond,8.61916690972011
103,bereikte,12.773250185961667
104,het,3.7118627352719065
105,een,4.0189303733045225
106,kleine,8.222008341999132
107,armoedige,14.12779584876698
108,boerenhut,
109,Deze,6.367222260866259
110,was,5.239465916128843
